fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,month
0,0.9,0.9001769666255196,-1,87,40,0.0277174942073767,52.063033334488345,AA,2876,9772.5224623937,6130.692474732476,6034.501396065643,1,6,CA,193,0,BA,0,1,1,1,1500.0,0,INTERNET,6.3764950185208695,other,1,1,0
0,0.8,0.0450072083176389,-1,219,70,0.0025225723688733,33.09343329313222,AA,4779,7150.202014957689,3331.829108704721,6827.082497089908,7,3,CC,249,0,BA,1,0,9,0,1500.0,0,INTERNET,7.871815075145537,other,0,1,0
0,0.6000000000000001,0.6064357966589442,-1,47,40,0.0331508307037684,30.90316042511792,AA,4312,12309.88967575502,6769.99903509094,6752.214842961235,2,8,CA,136,0,BC,0,1,28,0,200.0,0,INTERNET,9.20269635524528,other,1,1,0
0,0.5,0.0197174777590119,66,16,20,0.0253411061163722,-0.4218064758780482,AD,910,8497.254935570727,5771.787315051683,6360.813131632579,4,19,CA,41,0,BA,0,1,1,0,200.0,0,INTERNET,2.9772594955353897,other,1,1,0
0,0.8,0.8170206205074803,-1,25,40,0.0016089496771351,-0.7311514913924784,AD,775,13629.40893184907,7440.710639356621,6784.120297969173,1,23,CB,47,1,BC,1,1,30,0,200.0,0,INTERNET,3.595154648730865,linux,1,1,0
0,0.6000000000000001,0.8437540141216751,-1,58,20,0.0192747779393864,-0.7786265223282559,AB,1829,4295.415389260691,5917.595102993131,5444.761767939959,6,16,CA,24,0,BC,1,1,15,1,200.0,0,INTERNET,3.9523632432275377,linux,1,1,0
0,0.9,0.4281945001659361,53,0,40,0.0054101120925414,-0.5680482630879198,AD,626,8775.668187233108,7516.794477744755,6047.393126704987,1580,8,CA,79,0,BC,1,1,5,0,200.0,0,INTERNET,9.12050855545906,linux,1,1,0
0,0.1,0.527925277288512,-1,49,40,0.0272018897956585,-1.273931721487464,AB,4140,7934.461853559737,6902.264332325917,6698.729631939294,30,11,CA,62,1,BC,0,0,30,0,200.0,0,INTERNET,8.468971347537103,linux,1,1,0
0,0.2,0.6945652900079884,-1,168,30,0.0130413047519204,4.731437639822989,AA,1254,9461.495576841591,7814.236806182321,6481.155903379816,1412,5,CC,78,0,BE,1,1,20,1,200.0,0,INTERNET,4.956188563984021,linux,1,1,0
0,0.6000000000000001,0.3333790280934168,-1,45,30,0.0046783540898253,-0.4360392357720437,AB,1361,9640.372647988084,5727.1169851823,6846.847092604809,9,14,CB,114,1,BE,0,1,5,0,200.0,0,INTERNET,20.281131012284973,windows,1,1,0
0,0.6000000000000001,0.4122853241462572,61,6,30,0.0072050311419685,51.8843466271425,AA,2607,4283.627504040035,6478.142187517892,5937.541210500104,14,13,CA,198,1,BC,0,1,1,0,500.0,0,INTERNET,3.786643216849314,linux,1,1,0
0,0.6000000000000001,0.7224702113316339,-1,39,20,0.0348565337171238,-0.3081189443672623,AB,1221,7393.9327181445615,4046.057717335217,6322.5415098727735,563,8,CA,71,0,BC,1,1,1,0,200.0,0,INTERNET,0.5609573700462527,windows,1,1,0
0,0.1,0.0895664080925663,-1,29,40,0.0249345432020794,-1.8721023863424315,AB,3087,13980.583638961523,6530.378304156032,6617.3773582011645,9,7,CA,172,1,BA,0,1,1,0,200.0,0,INTERNET,2.3557559163125004,linux,1,1,0
0,0.8,0.1937457745970234,22,2,20,0.0241148403494215,52.041424313043976,AA,536,10140.918115874794,5517.540271388039,4964.026746400557,378,7,CA,177,1,BA,0,1,11,0,500.0,0,INTERNET,6.615109699238589,windows,0,1,0
0,0.1,0.7791893788266706,-1,74,20,0.0185974980531851,-1.0383728327330366,AB,2479,7796.408309883389,5656.506416517418,5934.411997368828,1565,15,CA,71,0,BC,1,0,5,0,200.0,0,INTERNET,4.049218999098721,other,1,1,0
0,0.1,0.4698417903617308,28,6,40,0.0395939990785909,-1.242076799384644,AC,2109,7338.094489144797,4637.568045995707,6366.903026971411,0,9,CF,72,1,BC,1,1,-1,0,500.0,0,INTERNET,15.50473827942487,linux,1,1,0
0,0.9,0.082263046186831,10,8,40,0.0064325636763301,-0.6140714646579672,AB,1454,10634.516354615038,5618.698829857839,6293.74633912153,99,10,CA,160,1,BA,0,1,5,1,200.0,0,INTERNET,1.6818406297364197,other,0,1,0
0,0.7000000000000001,0.3091052298990134,-1,18,20,4.969585466033426e-05,-1.1515927634847392,AB,1415,1262.6264641018774,3624.365002820685,5905.204991787561,559,12,CA,27,1,BC,1,1,21,1,200.0,1,INTERNET,2.967818312875873,linux,0,1,0
0,0.6000000000000001,0.479285597327167,-1,48,30,0.0063555859796422,22.102620688252763,AA,1914,14543.064041110518,7679.741075684766,5979.923662941572,10,15,CB,149,1,BB,1,1,26,0,1000.0,0,INTERNET,16.452680436510118,other,1,1,0
0,0.9,0.0771946038722374,81,7,20,0.0341190921684959,-0.8150004308644766,AD,3346,7618.867634128409,4744.194828484052,6663.698409817362,5,8,CA,54,0,BC,0,1,26,0,200.0,0,INTERNET,1.860419644111329,other,1,1,0
0,0.7000000000000001,0.9927895495016124,-1,82,30,0.0102707802478569,3.7883470824176406,AA,2560,10476.399783444382,7084.694993282875,6752.9006802072445,5,23,CB,44,1,BB,0,1,25,0,200.0,0,INTERNET,9.194888629191702,other,1,1,0
0,0.6000000000000001,0.4381613359167167,-1,113,40,0.8422123348669344,-1.2555620390582685,AC,4798,10887.94499275498,7042.9793965457775,6332.1359167809605,0,5,CA,140,1,BC,0,1,-1,0,200.0,0,INTERNET,12.402427125179946,other,1,1,0
0,0.9,0.1260982999697337,-1,36,40,21.27275718808777,44.68755493162729,AA,2275,8938.33520229573,7031.4874527523325,5939.239044522529,1004,15,CA,124,0,BC,1,1,1,1,500.0,0,INTERNET,7.956199146771872,other,1,1,0
0,0.3,0.9077109054826128,-1,192,20,0.0206301654984962,106.61723347262316,AD,1880,8311.833491538626,5752.649254305349,6549.518177963623,17,16,CA,118,0,BE,1,0,25,0,200.0,0,INTERNET,3.697236685198448,linux,0,1,0
0,0.8,0.4906564637593627,-1,152,50,0.0046757804027639,-1.1235280555535825,AB,1252,8513.924565171936,5628.672456418276,6367.931005291218,87,6,CA,68,0,BE,1,1,25,0,200.0,0,INTERNET,5.97967091203618,other,0,2,0
0,0.6000000000000001,0.3173301326934422,-1,29,20,0.0313363836788355,51.13213384264277,AA,1080,11183.44036551414,8419.920820322248,4831.36524618242,1840,7,CA,124,0,BC,0,1,1,0,500.0,0,INTERNET,25.887157316511622,other,0,1,0
0,0.7000000000000001,0.7464223946839197,-1,23,20,0.0177951140505423,-1.1416746451193605,AB,4849,7115.559250701934,7976.012121084592,6266.80404641369,703,19,CA,139,1,BC,0,1,1,1,200.0,0,INTERNET,1.273636805169049,windows,1,1,0
0,0.3,0.1358903094911457,-1,198,20,0.0202736982309285,19.46102250162148,AA,1085,9122.283727528918,6887.064818383965,6400.889532492815,3,8,CA,144,0,BE,0,1,5,0,500.0,0,INTERNET,4.3438237937241455,other,0,1,0
0,0.6000000000000001,0.6154498531308196,-1,76,20,0.0021597063363614,47.691035023554846,AA,1856,5361.683210481457,5525.628557760697,4243.295297821303,45,19,CA,87,1,BE,1,1,31,0,200.0,0,INTERNET,7.388353510608379,windows,1,1,0
0,0.7000000000000001,0.2775965864383426,-1,136,50,0.006052365445308,-0.8574675940498225,AB,4224,11214.112593463336,5197.400802471391,6436.787631670311,778,7,CA,40,1,BB,0,1,1,0,200.0,0,INTERNET,11.282520436159349,windows,1,1,0
0,0.3,0.7523475585939371,25,8,30,0.0091185391455223,-0.6640028031544378,AB,2264,8280.204259894945,5264.0021784997725,6567.482694243623,13,22,CA,101,0,BB,0,1,15,0,200.0,0,INTERNET,4.429565923860523,other,1,1,0
0,0.5,0.17030268510042,-1,48,50,0.0238040597943003,-1.7524681323445683,AC,988,5796.668564770009,4015.266430154058,6431.567551593988,0,3,CB,118,0,BD,1,1,-1,0,200.0,0,INTERNET,6.004039049477228,linux,1,1,0
0,0.7000000000000001,0.4227186912428307,-1,86,20,0.0103965060127142,-0.7753371913048837,AB,2362,7976.216478680686,5658.170646519396,5940.320362878145,9,23,CB,75,0,BC,1,1,15,0,1500.0,0,INTERNET,1.7049223989925777,other,1,1,0
0,0.8,0.639086953305426,88,4,20,0.0075684915601571,-0.8983041106692395,AB,737,4622.732944382225,4565.564944302384,5064.918981336197,37,7,CA,135,0,BB,0,1,28,0,500.0,0,INTERNET,13.981986863165064,other,1,1,0
0,0.4,0.5270523463358782,-1,178,40,0.0249640880737352,-1.7419755958012746,AB,4355,2217.8707366328035,6595.80756711362,6321.4263192841,632,6,CA,164,0,BB,0,1,25,0,200.0,0,INTERNET,5.348141844998089,linux,0,1,0
0,0.7000000000000001,0.6138883080308798,-1,146,40,0.003403008210379,-0.3489071062696988,AC,1549,5488.138758894029,5460.927156674756,6665.467598071436,34,2,CA,190,1,BE,0,1,4,0,1000.0,0,INTERNET,7.644374176505767,windows,1,1,0
0,0.1,0.8268706317647493,-1,39,40,0.012977803649174,-1.3348287667635632,AA,1582,6477.674071303414,4031.1319342317793,6608.633423259872,1,2,CE,282,1,BB,0,1,25,0,200.0,0,INTERNET,8.721609789797762,other,1,1,0
0,0.6000000000000001,0.7805200242073551,11,4,20,0.0185806157313164,-1.4148241434624862,AB,1538,6585.297477419746,4400.753620336156,6403.917245182913,206,13,CA,225,1,BC,0,1,1,0,1000.0,0,INTERNET,2.6541233476011623,windows,0,1,0
0,0.8,0.3514458637404578,-1,46,40,0.0060482980538848,-0.7742701825605001,AC,1497,4840.937712992039,6130.456655719679,6677.042046287139,0,12,CA,215,1,BC,1,1,2,0,500.0,0,INTERNET,24.42925762976889,windows,1,1,0
0,0.9,0.5773092777964015,11,6,20,0.0051215067630639,37.93741731098295,AD,1826,1395.532421860957,3678.586717970483,3201.9306358211675,7,15,CA,137,1,BC,0,1,1,1,500.0,0,INTERNET,9.754312907696455,windows,0,1,0
0,0.5,0.7345470717800016,95,42,50,0.0010091128246349,-1.1455576353517152,AB,1394,6463.122172703532,5747.897775637623,6615.774722621409,0,11,CA,259,1,BA,0,1,10,0,1500.0,0,INTERNET,2.6068198272264422,linux,1,1,0
0,0.5,0.3278951579605242,24,7,30,0.0083791701937353,-1.4368201943351946,AD,520,7651.421167971743,5143.794533271661,5180.172982351093,10,16,CA,197,1,BC,1,0,1,0,500.0,0,INTERNET,12.470804773186874,windows,1,1,0
0,0.4,0.5883564468017017,26,30,20,0.0264542124703833,-0.8923658152382847,AB,1414,14578.445250344384,6462.091674171812,5971.39104797772,13,20,CA,111,0,BB,0,1,1,0,200.0,0,INTERNET,7.210689851676926,other,1,1,0
0,0.8,0.7950983913381535,-1,60,40,0.007643862782712,-0.2421371568659956,AD,3679,7785.132409012293,7677.594185121979,6675.015132424821,4,15,CB,226,1,BE,0,1,15,0,1500.0,0,INTERNET,5.020111899213256,other,1,1,0
0,0.1,0.995844552128128,-1,313,20,1.2243437138570423,11.419034366147,AA,974,8208.024598586213,6475.57590172713,3544.5920390610704,29,16,CE,23,0,BE,1,1,1,0,200.0,0,INTERNET,26.328645755690108,other,0,1,0
0,0.3,0.5574182103945826,22,1,40,0.0260770020320077,-1.272554032285707,AB,3860,7909.295127382793,5662.39089200002,5998.6589631174975,10,2,CB,151,1,BC,1,1,6,0,200.0,0,INTERNET,16.970819566448277,other,1,1,0
0,0.9,0.2603873847665845,-1,48,40,0.0097872121517707,99.48230165884232,AA,1682,7460.927766866418,5154.78672891526,6318.1304843572425,4,11,CA,224,1,BA,0,1,30,0,1500.0,0,INTERNET,4.224095291581956,windows,1,1,0
0,0.1,0.0726652521543292,-1,26,20,9.980311183100284,-1.5279902732880648,AB,2330,9044.036228451849,5971.393983813188,5938.521113488085,9,10,CA,95,1,BE,0,1,28,0,200.0,0,INTERNET,15.78095808560538,windows,0,2,0
0,0.4,0.8215099393021988,-1,57,40,0.0144623332100793,-1.9719144113491032,AD,1996,8428.586344152296,5955.452590016264,6706.915211144904,7,14,CB,41,1,BC,0,1,1,0,200.0,0,INTERNET,21.06273287738297,other,1,1,0
0,0.9,0.5798553235430807,-1,178,40,0.008222376771254,-1.1918616752907658,AD,2305,6792.181594008907,6432.190858469673,6829.129980035089,9,6,CB,216,1,BA,1,0,1,1,1500.0,0,INTERNET,1.2229218139199869,windows,1,1,0
0,0.7000000000000001,0.9196772984329676,45,1,20,0.0094754122225891,-1.942065419964462,AB,3371,4196.5785158690815,6187.437818770063,6452.71435167747,1,11,CA,79,0,BC,0,0,19,0,200.0,0,INTERNET,2.198179165616582,linux,1,1,0
0,0.8,0.5559612761214747,-1,49,40,0.0264325606743226,24.145920753511128,AA,1497,9657.546772859949,3699.141257311815,6010.256128472809,17,20,CA,194,1,BC,0,1,31,0,1500.0,0,INTERNET,7.980652268045198,linux,1,1,0
0,0.8,0.1403887266682628,-1,140,40,0.0142143949235576,-1.4128630150985335,AB,2893,6389.24592661934,4518.565410083968,4942.41255187661,10,12,CA,157,1,BA,0,1,1,0,1500.0,0,INTERNET,3.691974253732748,linux,0,1,0
0,0.4,0.7848501737828553,311,164,20,0.0213727790972733,17.52709144209286,AA,1679,3032.1410111625805,6045.836616435058,5977.107671661938,356,8,CA,125,0,BA,0,1,15,0,200.0,0,INTERNET,7.150219533871107,linux,1,1,0
0,0.7000000000000001,0.4479188476013917,52,23,30,0.0074615573113849,34.62763012464909,AA,5008,3342.253455716136,3614.8511122794775,6407.238976206555,2,14,CA,122,0,BC,1,1,1,1,200.0,1,INTERNET,0.7858026062823331,other,1,1,0
0,0.6000000000000001,0.9974418782982324,-1,235,20,0.0273080178718994,-0.4156933190325479,AD,2867,8533.751707276686,7506.7962026477235,6710.211915476903,885,11,CA,76,0,BE,0,1,31,0,200.0,0,INTERNET,17.152651085495098,linux,1,1,0
0,0.4,0.1492745431609849,-1,101,20,0.0222540227179461,19.722784485828715,AA,990,10742.84943547523,5491.568902040613,6695.794992352458,36,14,CA,64,0,BC,0,1,25,0,200.0,0,INTERNET,6.499085170335365,linux,1,1,0
1,0.9,0.1895991971337212,-1,379,20,0.0101857192927604,-0.1150995547652974,AD,2767,986.4675788629067,4578.624705296348,4941.890735921383,1,13,CB,260,0,BA,0,1,30,0,1500.0,0,INTERNET,8.320799882443605,other,0,2,0
0,0.7000000000000001,0.8727790496864041,-1,161,20,25.25360601830511,-0.665823988597034,AD,2579,11088.850693665729,6692.547967125406,6725.917820811267,10,11,CA,193,0,BE,0,1,20,0,1500.0,0,INTERNET,8.018317751239666,other,0,1,0
0,0.9,0.0445162081099492,-1,58,30,0.0118527970528611,-0.5792964555467242,AB,1947,6548.149643672908,3884.884298540441,5985.827774826197,163,14,CA,91,1,BB,1,1,1,0,1500.0,0,INTERNET,8.083999751827418,other,1,1,0
0,0.1,0.3993435657256524,-1,20,50,0.0069050900354691,-0.954292278088869,AC,4041,7138.809035300641,4711.415100033115,5944.862047510805,1,2,CB,111,1,BC,0,1,-1,0,200.0,0,INTERNET,7.950005179304057,linux,0,2,0
0,0.5,0.998399989607882,46,0,30,0.0101329343598537,-0.7159697239521998,AB,755,2567.560124672584,4899.212007217532,6749.038638059496,11,18,CA,47,1,BC,1,1,5,0,200.0,0,INTERNET,42.10676614327872,macintosh,1,1,0
0,0.8,0.6270069606533165,-1,249,50,0.0095384460785417,99.17821860913836,AA,3008,9421.176621406294,7206.016339468109,5899.4969878362535,2,7,CA,194,1,BA,1,1,1,1,1500.0,0,INTERNET,6.002328601508168,windows,0,1,0
0,0.8,0.9976574769496368,100,42,20,0.0029821987251325,32.16474385832626,AA,1050,7364.604805685773,4866.469091625481,6307.82016511693,1,15,CA,150,0,BC,0,1,11,1,200.0,0,INTERNET,8.197555636990037,other,0,1,0
0,0.9,0.4010606460870661,-1,32,30,0.022652931838739,-1.1421431199613927,AD,2153,8690.959454676524,6171.127311593767,6623.299340261718,11,21,CB,15,1,BB,1,1,5,0,200.0,0,INTERNET,1.1636867518815044,other,1,1,0
0,0.6000000000000001,0.2687111940647899,-1,55,40,0.0242818236828105,-1.1966901095004578,AD,4102,7300.8388456232,4253.612834106902,6879.559509112984,5,13,CB,62,1,BA,1,1,1,0,200.0,0,INTERNET,3.5600779254971675,linux,1,1,0
0,0.1,0.5766682515556718,-1,30,60,0.796885710225349,-1.105756133799514,AC,1836,9635.57107168235,5380.099998742436,5804.219228233894,1,7,CA,195,0,BC,1,1,-1,1,1500.0,0,INTERNET,4.553907901715732,other,1,1,0
0,0.6000000000000001,0.1782203571764706,-1,87,30,0.0080744929488089,33.736322641063055,AA,1268,10890.301987556732,4340.752667586635,4395.835293434709,5,9,CA,83,0,BC,0,1,28,0,200.0,0,INTERNET,25.496697971939422,linux,0,1,0
0,0.9,0.128479075791182,-1,54,50,0.0464034275023984,-1.043011618958298,AB,1001,7935.507496106613,6761.310864345984,6006.44910488832,678,5,CD,-3,0,BC,1,1,20,0,200.0,0,INTERNET,17.26947509723516,other,1,1,0
0,0.9,0.4499804380905645,24,28,20,0.0111557230403776,-1.4588135108971398,AB,1174,8979.031193488705,5451.626467901983,6703.265018086492,694,16,CA,62,1,BB,0,1,6,0,200.0,0,INTERNET,1.4328287346839927,linux,1,1,0
0,0.9,0.0461251452928612,-1,112,30,0.0109949464905218,-1.5842865493440836,AB,4294,8346.710413366285,5345.400673926909,5273.324185228031,10,12,CA,118,1,BB,1,1,31,0,200.0,0,INTERNET,5.122512496743672,linux,1,1,0
0,0.7000000000000001,0.4242949988563906,25,13,20,0.0250439953593165,-1.5903122978946946,AC,1085,7457.80710307486,6147.914610769532,6002.5527278834925,0,5,CA,107,1,BC,0,1,-1,0,200.0,0,INTERNET,5.122303930677897,windows,0,1,0
0,0.1,0.5507049405956883,-1,47,70,0.0045745430585333,-1.4290298740222158,AB,2550,7115.991570872871,5992.8028939557325,6665.053268121491,19,5,CA,148,1,BB,0,1,-1,0,200.0,0,INTERNET,4.917500801891953,linux,0,0,0
0,0.1,0.8638329721701108,22,7,20,0.012979605540356,-1.2979024153912582,AB,1589,5847.769219064468,6037.655549597269,5893.179410526778,3,14,CA,152,1,BC,0,1,20,0,1500.0,0,INTERNET,2.6654201697121023,linux,1,1,0
0,0.5,0.1264804063027799,-1,46,20,0.0147724444220427,-0.8601033799760216,AB,5598,3895.596712370289,4743.388567357091,6294.740742850735,240,14,CE,81,1,BE,0,1,9,0,200.0,1,INTERNET,0.3910259151231816,linux,1,1,0
0,0.9,0.5184428147996042,-1,128,30,0.0123515999812562,30.16942382571144,AA,1469,8735.823734984771,6016.164739025595,5955.576334429396,10,12,CA,261,1,BA,0,1,15,0,1500.0,1,INTERNET,9.77627272327641,windows,1,1,0
0,0.6000000000000001,0.1631454847986431,211,1,30,0.0179737623860653,-1.2332152567992205,AB,2925,7539.90981693417,6105.322806162512,4949.204705870725,17,5,CD,59,0,BC,0,1,25,0,200.0,0,INTERNET,9.83973715421849,other,0,1,0
0,0.7000000000000001,0.0557708985575476,283,80,40,0.0004598095515457,-0.6995949453485972,AC,4250,2521.389107806095,7825.854322616121,6721.507702260898,0,2,CA,61,0,BA,0,1,-1,0,200.0,1,INTERNET,5.279766153736934,windows,0,2,0
0,0.8,0.8558411643610762,-1,132,30,0.0019721681859759,-0.7327335142928271,AC,1489,726.1633053996904,7229.391113190527,6337.160100595534,1,8,CA,207,0,BB,0,1,-1,0,500.0,0,INTERNET,5.716582409868648,other,0,1,0
0,0.6000000000000001,0.0508951189718733,-1,311,20,0.0049645655980054,35.19139301966139,AA,5303,12077.45608071935,7623.076086748581,6005.873381427693,742,13,CA,142,1,BE,0,1,15,1,200.0,0,INTERNET,11.976222525373151,linux,1,1,0
0,0.1,0.2619233916199125,-1,304,20,0.0396209474161611,24.91580924190505,AA,1278,4535.982825609389,3753.107547435557,6610.762550348992,15,17,CA,45,1,BE,1,1,9,0,200.0,0,INTERNET,4.081967209403107,other,1,1,0
0,0.9,0.7608630306468198,-1,192,40,0.0006328317263894,-0.5442528564339542,AB,1924,6922.67782951843,4718.085283614494,6350.624056060527,10,7,CA,212,0,BA,1,1,3,0,1500.0,0,INTERNET,4.462192516667616,windows,1,1,0
0,0.7000000000000001,0.9851188634198924,-1,129,40,0.0013902521173762,-1.1409658422911488,AC,865,9780.53223093126,6367.694930303265,5884.483844060736,1,7,CF,193,0,BB,0,1,-1,0,1000.0,0,INTERNET,26.93383025393489,other,0,1,0
0,0.7000000000000001,0.1357268372286205,24,7,30,0.0174887311123032,-1.1952192071965353,AB,1673,8338.37114675614,6847.6760039140845,6589.742395947035,73,17,CB,93,1,BC,0,1,31,0,200.0,1,INTERNET,6.296777153710929,linux,1,1,0
0,0.9,0.7703756026584769,-1,90,60,0.0036369105103584,51.48557920748716,AA,1035,8895.106229174118,5644.573532794789,6755.9395394978455,3,5,CA,263,1,BC,1,1,2,0,1500.0,0,INTERNET,9.952742031392974,windows,1,1,0
0,0.3,0.6613585636273531,-1,55,20,0.0185002783846722,-0.5187613254362341,AD,2692,12423.972928312503,5970.4021698600245,5971.25352758161,7,15,CA,19,0,BC,0,1,28,0,200.0,0,INTERNET,8.262521915622354,other,1,1,0
0,0.7000000000000001,0.6975221780338378,-1,56,30,0.0145010209212455,50.92748635921606,AA,2033,4474.616003398466,5550.033737918886,4842.763397128384,14,13,CA,65,1,BC,0,1,1,0,200.0,0,INTERNET,4.5725297666373805,windows,1,1,0
0,0.8,0.7523179857412703,-1,205,20,0.0018922952466414,13.357762756181092,AA,2975,7597.959139876324,3595.5756149945923,6619.680928814218,18,23,CA,111,1,BE,0,1,20,0,200.0,0,INTERNET,7.324099478628054,other,1,1,0
0,0.6000000000000001,0.7148889288117599,-1,52,40,0.0191961026332404,105.21633684518864,AA,1400,12236.6343129548,7140.899958863883,6268.726562419271,1,5,CB,176,0,BC,0,1,25,0,1500.0,0,INTERNET,7.433060775512702,linux,1,1,0
0,0.9,0.4299459078841737,-1,65,40,0.0221328538219058,-1.238405068277322,AB,794,1323.817272463772,6580.412506222056,6370.100827652379,698,3,CF,52,1,BB,0,1,30,1,200.0,0,INTERNET,20.06231339281057,linux,1,1,0
0,0.5,0.4579844525445595,32,8,20,0.0109794933941398,-1.6615937175522573,AB,1747,7254.738721695503,7197.85480461841,6720.069008708378,5,10,CA,84,1,BC,0,1,21,1,200.0,0,INTERNET,5.704119827760931,linux,0,1,0
0,0.1,0.4334583461567508,-1,116,60,0.0119652871226429,-0.9208524755068284,AD,2714,1511.79243815854,6669.585730182151,6687.372125334799,814,2,CC,155,1,BA,1,1,15,0,200.0,0,INTERNET,53.27838797495691,windows,0,2,0
0,0.7000000000000001,0.71546316288441,-1,184,50,0.0215670228050186,-0.7398717014887807,AB,3984,7567.047648372097,6671.171571011433,6276.5826060048485,6,10,CA,121,1,BE,1,1,24,0,200.0,0,INTERNET,36.153855700154985,linux,1,1,0
0,0.5,0.7045348742093852,-1,28,40,0.0143067545787074,-1.0588864725429954,AB,1119,7205.850300083722,5268.153929270224,5990.2188543890015,11,3,CA,125,1,BB,0,1,1,1,500.0,0,INTERNET,5.215292147118573,linux,0,1,0
0,0.9,0.4878306496583827,-1,51,40,0.0146548469729482,-1.3113477610226,AC,2329,7498.036069047411,4321.071310731953,5963.298290569119,1,11,CB,205,1,BB,1,1,-1,1,1500.0,0,INTERNET,4.102885787266271,linux,1,1,0
0,0.9,0.4918651462386573,-1,59,30,0.0338065638840183,-1.4806733393041207,AD,1717,7713.847960942583,6811.608085911749,6305.508555238532,8,13,CA,51,0,BC,1,1,2,0,1500.0,0,INTERNET,5.240192480376519,other,1,1,0
0,0.1,0.1095632006726854,-1,25,20,0.0200961800182734,-1.1708349263774227,AC,957,6502.8341357648205,5096.291187696716,5866.040795748952,1,15,CF,128,0,BC,0,1,-1,0,200.0,0,INTERNET,2.1484398657009622,macintosh,0,1,0
0,0.7000000000000001,0.5098253334399132,-1,79,40,0.0151965751690712,-0.5130293584059851,AD,1416,8466.474211215547,4770.925864809355,6278.837970801999,20,6,CA,83,1,BA,0,1,28,0,200.0,0,INTERNET,41.25357917837884,windows,1,1,0
0,0.1,0.5658347670155328,-1,3,30,0.0020542027378854,-1.1765269209220477,AB,4263,10408.255807432177,6137.46479994465,6581.808557581336,24,14,CA,38,0,BC,1,1,1,0,200.0,0,INTERNET,4.9180875493405685,windows,1,1,0
0,0.8,0.1769561326264226,-1,66,30,0.0103840698108549,20.87135988042921,AA,2589,9555.55733336811,5053.068580932855,6453.648892354191,2,14,CA,140,0,BA,0,1,11,0,200.0,0,INTERNET,30.83982212983604,linux,0,1,0
0,0.6000000000000001,0.8495814225477093,27,9,40,0.0092790586288029,-1.0627289187739513,AB,2589,4186.231945181269,3557.893733990016,6673.8783328359705,11,16,CA,75,1,BC,0,1,1,1,1500.0,1,INTERNET,19.584618883733327,linux,1,1,0
0,0.1,0.6978825926413326,9,32,20,0.001147538223962,-0.637096288749141,AC,1383,10860.265142351604,5823.614876913392,6652.977595781956,0,18,CA,191,0,BC,0,1,-1,0,1500.0,0,INTERNET,5.2513088103969885,other,0,1,0
0,0.9,0.8994483491080509,100,33,20,0.0002052653562988,-1.111864415951645,AB,987,9155.957418716607,5996.8039097012215,6781.3560580613575,12,14,CA,61,0,BC,0,1,30,0,200.0,0,INTERNET,1.952194624409868,other,1,1,0
0,0.1,0.2460542542389801,138,13,20,0.0036007217105989,-0.9533211635280036,AB,1682,1914.251895773977,4833.228584886427,5925.444452283515,428,8,CA,80,1,BB,0,1,5,0,1500.0,0,INTERNET,4.719336151419406,linux,1,1,0
0,0.3,0.8992398958154365,27,0,20,0.0055361874841086,-0.3154130993386351,AD,4808,6526.0914667074,5910.549138712559,6035.863822771575,7,19,CA,85,1,BE,1,1,1,0,200.0,0,INTERNET,4.595570009278247,other,1,1,0
0,0.1,0.5978634029402795,-1,207,20,0.0042300176651183,-1.332506619729334,AD,1353,13880.033036354442,7314.772745520339,6041.469634891279,9,18,CB,87,0,BE,0,1,30,0,200.0,0,INTERNET,4.648525913660778,other,1,1,0
0,0.9,0.7798270842118673,-1,65,20,0.0209798601127114,48.11470910886325,AA,4868,8071.316642880741,6387.97940164656,5885.352745463486,1,10,CA,-18,0,BE,0,1,11,0,1500.0,0,INTERNET,5.920055793439492,other,1,1,0
0,0.2,0.0930812151172978,-1,17,20,0.0481479006822366,-1.0960980887300062,AD,2622,8625.938105057958,5533.0903376347815,5908.550326183629,7,15,CF,88,0,BD,1,1,27,0,200.0,0,INTERNET,3.7731845504907975,other,0,1,0
0,0.4,0.655685678915416,30,3,20,0.024913715959184,10.763541314176583,AA,2048,2863.1906451325567,5537.7049173371815,6434.115789566073,1,15,CA,50,0,BC,1,1,1,1,500.0,0,INTERNET,2.566769394201876,other,1,1,0
0,0.9,0.6741162219217307,-1,166,50,0.0172043168572237,50.64565482291997,AA,1205,10231.382339388168,6697.390697666679,6022.598288617917,3,15,CA,216,0,BA,0,1,5,0,1500.0,0,INTERNET,6.5461513609338535,other,1,1,0
0,0.4,0.3872443835253413,30,0,20,0.0095588335597489,-1.0452794775970664,AB,928,9433.981996471002,5799.843305625916,6055.947841951988,0,8,CA,118,1,BC,0,1,-1,0,200.0,0,INTERNET,9.089542158647111,linux,1,1,0
0,0.8,0.4146025205168182,11,11,50,0.0106615246755414,0.0248222093011689,AB,3106,11444.609203610164,7253.867480289221,5966.021650024992,567,6,CA,113,0,BC,1,1,3,0,200.0,0,INTERNET,13.195029268880193,other,0,1,0
